date,state,fips,cases,deaths
6/28/2020,Connecticut,9,46303,4316
6/28/2020,Delaware,10,11226,507
6/28/2020,District of Columbia,11,10248,550
6/28/2020,Florida,12,141067,3418
6/28/2020,Georgia,13,72800,2735
6/28/2020,Guam,66,1217,6
6/28/2020,Hawaii,15,883,18
6/28/2020,Idaho,16,5543,91
6/28/2020,Illinois,17,143117,7098
6/28/2020,Indiana,18,46071,2619
6/28/2020,Iowa,19,28520,706
6/28/2020,Kansas,20,14016,272
6/28/2020,Kentucky,21,15480,577
6/28/2020,Louisiana,22,56349,3199
6/28/2020,Maine,23,3191,104
6/28/2020,Maryland,24,67360,3168
6/28/2020,Massachusetts,25,108667,8060
6/28/2020,Michigan,26,70042,6161
6/28/2020,Minnesota,27,35584,1460
6/28/2020,Mississippi,28,25899,1039
6/28/2020,Missouri,29,21254,1023
6/28/2020,Montana,30,863,22
6/28/2020,Nebraska,31,18900,271
6/28/2020,Nevada,32,17187,500
6/28/2020,New Hampshire,33,5747,367
6/28/2020,New Jersey,34,173036,14975
6/28/2020,New Mexico,35,11809,492
6/28/2020,New York,36,397293,31137
6/28/2020,North Carolina,37,62178,1338
6/28/2020,North Dakota,38,3504,88
6/28/2020,Northern Mariana Islands,69,30,2
6/28/2020,Ohio,39,50309,2807
6/28/2020,Oklahoma,40,12944,385
6/28/2020,Oregon,41,8348,204
6/28/2020,Pennsylvania,42,89785,6655
6/28/2020,Puerto Rico,72,7189,153
6/28/2020,Rhode Island,44,16661,927
6/28/2020,South Carolina,45,33320,716
6/28/2020,South Dakota,46,6681,91
6/28/2020,Tennessee,47,39945,577
6/28/2020,Texas,48,152437,2407
6/28/2020,Utah,49,21155,167
6/28/2020,Vermont,50,1202,56
6/28/2020,Virgin Islands,78,81,6
6/28/2020,Virginia,51,61736,1732
6/28/2020,Washington,53,33341,1311
6/28/2020,West Virginia,54,2831,93
6/28/2020,Wisconsin,55,30716,786
6/28/2020,Wyoming,56,1417,20
6/29/2020,Alabama,1,37175,929
6/29/2020,Alaska,2,1085,12
6/29/2020,Arizona,4,74602,1598
6/29/2020,Arkansas,5,20257,265
6/29/2020,California,6,223995,5979
6/29/2020,Colorado,8,32495,1682
6/29/2020,Connecticut,9,46362,4320
6/29/2020,Delaware,10,11376,507
6/29/2020,District of Columbia,11,10292,551
6/29/2020,Florida,12,146333,3446
6/29/2020,Georgia,13,74816,2739
6/29/2020,Guam,66,1224,6
6/29/2020,Hawaii,15,884,18
6/29/2020,Idaho,16,5770,91
6/29/2020,Illinois,17,143885,7115
6/29/2020,Indiana,18,46370,2624
6/29/2020,Iowa,19,28874,712
6/29/2020,Kansas,20,14568,276
6/29/2020,Kentucky,21,15657,584
6/29/2020,Louisiana,22,57189,3199
6/29/2020,Maine,23,3219,105
6/29/2020,Maryland,24,67837,3175
6/29/2020,Massachusetts,25,108768,8095
6/29/2020,Michigan,26,70356,6165
6/29/2020,Minnesota,27,35896,1470
6/29/2020,Mississippi,28,26568,1059
6/29/2020,Missouri,29,21748,1026
6/29/2020,Montana,30,919,22
6/29/2020,Nebraska,31,19064,273
6/29/2020,Nevada,32,17971,505
6/29/2020,New Hampshire,33,5760,367
6/29/2020,New Jersey,34,173126,14992
6/29/2020,New Mexico,35,11982,493
6/29/2020,New York,36,397684,31143
6/29/2020,North Carolina,37,63684,1341
6/29/2020,North Dakota,38,3548,88
6/29/2020,Northern Mariana Islands,69,30,2
6/29/2020,Ohio,39,51046,2818
6/29/2020,Oklahoma,40,13172,385
6/29/2020,Oregon,41,8509,207
6/29/2020,Pennsylvania,42,90553,6663
6/29/2020,Puerto Rico,72,7250,153
6/29/2020,Rhode Island,44,16764,946
6/29/2020,South Carolina,45,34644,720
6/29/2020,South Dakota,46,6716,91
6/29/2020,Tennessee,47,41388,585
6/29/2020,Texas,48,158756,2430
6/29/2020,Utah,49,21818,168
6/29/2020,Vermont,50,1208,56
6/29/2020,Virgin Islands,78,84,6
6/29/2020,Virginia,51,62189,1740
6/29/2020,Washington,53,34036,1321
6/29/2020,West Virginia,54,2869,93
6/29/2020,Wisconsin,55,31103,786
6/29/2020,Wyoming,56,1450,20
6/30/2020,Alabama,1,38045,950
6/30/2020,Alaska,2,1132,12
6/30/2020,Arizona,4,79399,1645
6/30/2020,Arkansas,5,20777,270
6/30/2020,California,6,232153,6083
6/30/2020,Colorado,8,32698,1690
6/30/2020,Connecticut,9,46514,4322
6/30/2020,Delaware,10,11474,509
6/30/2020,District of Columbia,11,10327,551
6/30/2020,Florida,12,152426,3504
6/30/2020,Georgia,13,77280,2758
6/30/2020,Guam,66,1228,6
6/30/2020,Hawaii,15,901,18
6/30/2020,Idaho,16,6124,92
6/30/2020,Illinois,17,144661,7136
6/30/2020,Indiana,18,46740,2640
6/30/2020,Iowa,19,29152,717
6/30/2020,Kansas,20,14629,276
6/30/2020,Kentucky,21,15916,588
6/30/2020,Louisiana,22,58203,3221
6/30/2020,Maine,23,3253,105
6/30/2020,Maryland,24,68152,3190
6/30/2020,Massachusetts,25,108882,8054
6/30/2020,Michigan,26,70850,6197
6/30/2020,Minnesota,27,36338,1476
6/30/2020,Mississippi,28,27248,1073
6/30/2020,Missouri,29,22275,1037
6/30/2020,Montana,30,967,22
6/30/2020,Nebraska,31,19194,279
6/30/2020,Nevada,32,18582,507
6/30/2020,New Hampshire,33,5782,371
6/30/2020,New Jersey,34,173521,15035
6/30/2020,New Mexico,35,12147,497
6/30/2020,New York,36,398142,31776
6/30/2020,North Carolina,37,65062,1362
6/30/2020,North Dakota,38,3585,88
6/30/2020,Northern Mariana Islands,69,30,2
6/30/2020,Ohio,39,51789,2863
6/30/2020,Oklahoma,40,13757,387
6/30/2020,Oregon,41,8695,210
6/30/2020,Pennsylvania,42,91226,6695
6/30/2020,Puerto Rico,72,7465,153
6/30/2020,Rhode Island,44,16813,950
6/30/2020,South Carolina,45,36399,739
6/30/2020,South Dakota,46,6764,91
6/30/2020,Tennessee,47,42815,597
6/30/2020,Texas,48,166703,2482
6/30/2020,Utah,49,22364,172
6/30/2020,Vermont,50,1208,56
6/30/2020,Virgin Islands,78,90,6
6/30/2020,Virginia,51,62787,1763
6/30/2020,Washington,53,34541,1333
6/30/2020,West Virginia,54,2904,93
6/30/2020,Wisconsin,55,31723,793
6/30/2020,Wyoming,56,1487,20
7/1/2020,Alabama,1,38962,972
7/1/2020,Alaska,2,1174,12
7/1/2020,Arizona,4,84152,1726
7/1/2020,Arkansas,5,21197,277
7/1/2020,California,6,239764,6168
7/1/2020,Colorado,8,33012,1697
7/1/2020,Connecticut,9,46572,4324
7/1/2020,Delaware,10,11510,509
7/1/2020,District of Columbia,11,10365,553
7/1/2020,Florida,12,158989,3549
7/1/2020,Georgia,13,79589,2779
7/1/2020,Guam,66,1240,6
7/1/2020,Hawaii,15,909,18
7/1/2020,Idaho,16,6379,92
7/1/2020,Illinois,17,145541,7160
7/1/2020,Indiana,18,47116,2650
7/1/2020,Iowa,19,29618,717
7/1/2020,Kansas,20,15142,280
7/1/2020,Kentucky,21,16114,597
7/1/2020,Louisiana,22,60286,3238
7/1/2020,Maine,23,3294,105
7/1/2020,Maryland,24,68502,3205
7/1/2020,Massachusetts,25,109143,8081
7/1/2020,Michigan,26,71279,6202
7/1/2020,Minnesota,27,36753,1482
7/1/2020,Mississippi,28,27900,1082
7/1/2020,Missouri,29,22595,1049
7/1/2020,Montana,30,1016,22
7/1/2020,Nebraska,31,19325,282
7/1/2020,Nevada,32,19151,512
7/1/2020,New Hampshire,33,5802,373
7/1/2020,New Jersey,34,173782,15078
7/1/2020,New Mexico,35,12276,500
7/1/2020,New York,36,398770,31791
7/1/2020,North Carolina,37,66815,1389
7/1/2020,North Dakota,38,3624,89
7/1/2020,Northern Mariana Islands,69,30,2
7/1/2020,Ohio,39,52865,2876
7/1/2020,Oklahoma,40,14112,389
7/1/2020,Oregon,41,9019,211
7/1/2020,Pennsylvania,42,91864,6704
7/1/2020,Puerto Rico,72,7537,153
7/1/2020,Rhode Island,44,16853,956
7/1/2020,South Carolina,45,37919,766
7/1/2020,South Dakota,46,6826,93
7/1/2020,Tennessee,47,44360,602
7/1/2020,Texas,48,174826,2518
7/1/2020,Utah,49,22864,173
7/1/2020,Vermont,50,1210,56
7/1/2020,Virgin Islands,78,92,6
7/1/2020,Virginia,51,63203,1786
7/1/2020,Washington,53,35258,1340
7/1/2020,West Virginia,54,2979,93
7/1/2020,Wisconsin,55,32307,794
7/1/2020,Wyoming,56,1514,20
7/2/2020,Alabama,1,40111,985
7/2/2020,Alaska,2,1224,12
7/2/2020,Arizona,4,87495,1766
7/2/2020,Arkansas,5,22075,279
7/2/2020,California,6,248198,6263
7/2/2020,Colorado,8,33335,1701
7/2/2020,Connecticut,9,46646,4326
7/2/2020,Delaware,10,11731,510
7/2/2020,District of Columbia,11,10390,554
7/2/2020,Florida,12,169098,3616
7/2/2020,Georgia,13,82475,2801
7/2/2020,Guam,66,1249,6
7/2/2020,Hawaii,15,929,18
7/2/2020,Idaho,16,6688,93
7/2/2020,Illinois,17,146407,7197
7/2/2020,Indiana,18,47553,2662
7/2/2020,Iowa,19,30259,719
7/2/2020,Kansas,20,15226,282
7/2/2020,Kentucky,21,16370,605
7/2/2020,Louisiana,22,61669,3255
7/2/2020,Maine,23,3328,105
7/2/2020,Maryland,24,69015,3212
7/2/2020,Massachusetts,25,109338,8132
7/2/2020,Michigan,26,71853,6216
7/2/2020,Minnesota,27,37247,1495
7/2/2020,Mississippi,28,28770,1092
7/2/2020,Missouri,29,23085,1056
7/2/2020,Montana,30,1083,22
7/2/2020,Nebraska,31,19476,284
7/2/2020,Nevada,32,19871,525
7/2/2020,New Hampshire,33,5822,375
7/2/2020,New Jersey,34,174212,15107
7/2/2020,New Mexico,35,12520,503
7/2/2020,New York,36,399642,31814
7/2/2020,North Carolina,37,68508,1402
7/2/2020,North Dakota,38,3666,89
7/2/2020,Northern Mariana Islands,69,30,2
7/2/2020,Ohio,39,54166,2903
7/2/2020,Oklahoma,40,14539,395
7/2/2020,Oregon,41,9344,212
7/2/2020,Pennsylvania,42,92703,6758
7/2/2020,Puerto Rico,72,7608,153
7/2/2020,Rhode Island,44,16941,959
7/2/2020,South Carolina,45,39701,784
7/2/2020,South Dakota,46,6893,97
7/2/2020,Tennessee,47,46176,612
7/2/2020,Texas,48,182260,2562
7/2/2020,Utah,49,23466,176
7/2/2020,Vermont,50,1227,56
7/2/2020,Virgin Islands,78,98,6
7/2/2020,Virginia,51,63735,1816
7/2/2020,Washington,53,35921,1343
7/2/2020,West Virginia,54,3053,93
7/2/2020,Wisconsin,55,32876,801
7/2/2020,Wyoming,56,1550,20
7/3/2020,Alabama,1,41865,1006
7/3/2020,Alaska,2,1284,13
7/3/2020,Arizona,4,91894,1802
7/3/2020,Arkansas,5,22622,281
7/3/2020,California,6,256298,6315
7/3/2020,Colorado,8,33607,1701
7/3/2020,Connecticut,9,46717,4335
7/3/2020,Delaware,10,11923,512
7/3/2020,District of Columbia,11,10435,555
7/3/2020,Florida,12,178586,3683
7/3/2020,Georgia,13,85079,2808
7/3/2020,Guam,66,1255,6
7/3/2020,Hawaii,15,957,19
7/3/2020,Idaho,16,7034,94
7/3/2020,Illinois,17,147293,7222
7/3/2020,Indiana,18,48099,2682
7/3/2020,Iowa,19,30631,721
7/3/2020,Kansas,20,16015,283
7/3/2020,Kentucky,21,16655,608
7/3/2020,Louisiana,22,63397,3278
7/3/2020,Maine,23,3373,105
7/3/2020,Maryland,24,69422,3223
7/3/2020,Massachusetts,25,109628,8149
7/3/2020,Michigan,26,72306,6219
7/3/2020,Minnesota,27,37661,1503
7/3/2020,Mississippi,28,29684,1103
7/3/2020,Missouri,29,23620,1060
7/3/2020,Montana,30,1128,23
7/3/2020,Nebraska,31,19660,285
7/3/2020,Nevada,32,20878,530
7/3/2020,New Hampshire,33,5857,376
7/3/2020,New Jersey,34,174598,15164
7/3/2020,New Mexico,35,12776,511
7/3/2020,New York,36,400561,31836
7/3/2020,North Carolina,37,70447,1413
7/3/2020,North Dakota,38,3731,89
7/3/2020,Northern Mariana Islands,69,31,2
7/3/2020,Ohio,39,55257,2903
7/3/2020,Oklahoma,40,15065,398
7/3/2020,Oregon,41,9643,215
7/3/2020,Pennsylvania,42,93418,6790
7/3/2020,Puerto Rico,72,7683,154
7/3/2020,Rhode Island,44,16991,960
7/3/2020,South Carolina,45,41532,793
7/3/2020,South Dakota,46,6978,97
7/3/2020,Tennessee,47,47882,626
7/3/2020,Texas,48,189418,2608
7/3/2020,Utah,49,24070,181
7/3/2020,Vermont,50,1236,56
7/3/2020,Virgin Islands,78,111,6
7/3/2020,Virginia,51,64393,1845
7/3/2020,Washington,53,36417,1353
7/3/2020,West Virginia,54,3126,93
7/3/2020,Wisconsin,55,33565,804
7/3/2020,Wyoming,56,1582,20
7/4/2020,Alabama,1,42862,1007
7/4/2020,Alaska,2,1339,14
7/4/2020,Arizona,4,94616,1821
7/4/2020,Arkansas,5,23209,286
7/4/2020,California,6,265176,6329
7/4/2020,Colorado,8,33900,1703
7/4/2020,Connecticut,9,46717,4335
7/4/2020,Delaware,10,11996,512
7/4/2020,District of Columbia,11,10447,557
7/4/2020,Florida,12,190044,3701
7/4/2020,Georgia,13,87592,2809
7/4/2020,Guam,66,1257,6
7/4/2020,Hawaii,15,981,19
7/4/2020,Idaho,16,7431,94
7/4/2020,Illinois,17,148151,7234
7/4/2020,Indiana,18,48628,2687
7/4/2020,Iowa,19,31167,721
7/4/2020,Kansas,20,16165,284
7/4/2020,Kentucky,21,16709,608
7/4/2020,Louisiana,22,63397,3278
7/4/2020,Maine,23,3397,107
7/4/2020,Maryland,24,69724,3236
7/4/2020,Massachusetts,25,109838,8172
7/4/2020,Michigan,26,72702,6222
7/4/2020,Minnesota,27,37661,1503
7/4/2020,Mississippi,28,30674,1107
7/4/2020,Missouri,29,24061,1062
7/4/2020,Montana,30,1167,23
7/4/2020,Nebraska,31,19826,285
7/4/2020,Nevada,32,21671,530
7/4/2020,New Hampshire,33,5871,380
7/4/2020,New Jersey,34,174889,15189
7/4/2020,New Mexico,35,13063,513
7/4/2020,New York,36,401286,31860
7/4/2020,North Carolina,37,71734,1414
7/4/2020,North Dakota,38,3788,89
7/4/2020,Northern Mariana Islands,69,31,2
7/4/2020,Ohio,39,56183,2907
7/4/2020,Oklahoma,40,15645,398
7/4/2020,Oregon,41,9937,216
7/4/2020,Pennsylvania,42,93922,6793
7/4/2020,Puerto Rico,72,7787,155
7/4/2020,Rhode Island,44,16991,960
7/4/2020,South Carolina,45,43386,813
7/4/2020,South Dakota,46,7028,97
7/4/2020,Tennessee,47,49232,630
7/4/2020,Texas,48,195707,2646
7/4/2020,Utah,49,24717,181
7/4/2020,Vermont,50,1238,56
7/4/2020,Virgin Islands,78,112,6
7/4/2020,Virginia,51,65109,1849
7/4/2020,Washington,53,36799,1355
7/4/2020,West Virginia,54,3205,94
7/4/2020,Wisconsin,55,34243,804
7/4/2020,Wyoming,56,1606,20
7/5/2020,Alabama,1,43953,1007
7/5/2020,Alaska,2,1371,14
7/5/2020,Arizona,4,98126,1829
7/5/2020,Arkansas,5,23814,287
7/5/2020,California,6,271587,6369
7/5/2020,Colorado,8,34100,1703
7/5/2020,Connecticut,9,46717,4335
7/5/2020,Delaware,10,12128,512
7/5/2020,District of Columbia,11,10482,559
7/5/2020,Florida,12,200103,3730
7/5/2020,Georgia,13,89489,2812
7/5/2020,Guam,66,1257,6
7/5/2020,Hawaii,15,1005,19
7/5/2020,Idaho,16,7799,94
7/5/2020,Illinois,17,148730,7241
7/5/2020,Indiana,18,49203,2693
7/5/2020,Iowa,19,31612,721
7/5/2020,Kansas,20,16289,287
7/5/2020,Kentucky,21,16712,608
7/5/2020,Louisiana,22,65334,3288
7/5/2020,Maine,23,3415,109
7/5/2020,Maryland,24,69957,3243
7/5/2020,Massachusetts,25,109974,8183
7/5/2020,Michigan,26,73027,6222
7/5/2020,Minnesota,27,38173,1508
7/5/2020,Mississippi,28,30900,1111
7/5/2020,Missouri,29,24334,1062
7/5/2020,Montana,30,1212,23
7/5/2020,Nebraska,31,19937,285
7/5/2020,Nevada,32,22518,537
7/5/2020,New Hampshire,33,5897,381
7/5/2020,New Jersey,34,175258,15211
7/5/2020,New Mexico,35,13256,513
7/5/2020,New York,36,401822,31895
7/5/2020,North Carolina,37,73094,1414
7/5/2020,North Dakota,38,3825,89
7/5/2020,Northern Mariana Islands,69,31,2
7/5/2020,Ohio,39,57151,2911
7/5/2020,Oklahoma,40,15928,398
7/5/2020,Oregon,41,10237,218
7/5/2020,Pennsylvania,42,94403,6797
7/5/2020,Puerto Rico,72,7916,155
7/5/2020,Rhode Island,44,16991,960
7/5/2020,South Carolina,45,44847,820
7/5/2020,South Dakota,46,7063,97
7/5/2020,Tennessee,47,50365,639
7/5/2020,Texas,48,200137,2666
7/5/2020,Utah,49,25005,184
7/5/2020,Vermont,50,1249,56
7/5/2020,Virgin Islands,78,112,6
7/5/2020,Virginia,51,65748,1853
7/5/2020,Washington,53,37468,1360
7/5/2020,West Virginia,54,3335,95
7/5/2020,Wisconsin,55,34750,804
7/5/2020,Wyoming,56,1634,20
7/6/2020,Alabama,1,44878,1007
7/6/2020,Alaska,2,1401,14
7/6/2020,Arizona,4,101542,1832
7/6/2020,Arkansas,5,24253,292
7/6/2020,California,6,277869,6452
7/6/2020,Colorado,8,34316,1704
7/6/2020,Connecticut,9,46976,4338
7/6/2020,Delaware,10,12293,512
7/6/2020,District of Columbia,11,10515,561
7/6/2020,Florida,12,206439,3777
7/6/2020,Georgia,13,91015,2829
7/6/2020,Guam,66,1270,6
7/6/2020,Hawaii,15,1012,19
7/6/2020,Idaho,16,8222,94
7/6/2020,Illinois,17,149428,7250
7/6/2020,Indiana,18,49560,2698
7/6/2020,Iowa,19,31764,725
7/6/2020,Kansas,20,17082,288
7/6/2020,Kentucky,21,17464,621
7/6/2020,Louisiana,22,66435,3296
7/6/2020,Maine,23,3423,109
7/6/2020,Maryland,24,70497,3246
7/6/2020,Massachusetts,25,110137,8198
7/6/2020,Michigan,26,73403,6225
7/6/2020,Minnesota,27,38606,1511
7/6/2020,Mississippi,28,31257,1114
7/6/2020,Missouri,29,24850,1068
7/6/2020,Montana,30,1249,23
7/6/2020,Nebraska,31,20052,286
7/6/2020,Nevada,32,22930,537
7/6/2020,New Hampshire,33,5914,382
7/6/2020,New Jersey,34,175467,15229
7/6/2020,New Mexico,35,13507,515
7/6/2020,New York,36,402338,31911
7/6/2020,North Carolina,37,74930,1424
7/6/2020,North Dakota,38,3858,89
7/6/2020,Northern Mariana Islands,69,31,2
7/6/2020,Ohio,39,57956,2927
7/6/2020,Oklahoma,40,16362,399
7/6/2020,Oregon,41,10413,218
7/6/2020,Pennsylvania,42,95187,6798
7/6/2020,Puerto Rico,72,8585,155
7/6/2020,Rhode Island,44,16991,960
7/6/2020,South Carolina,45,46380,827
7/6/2020,South Dakota,46,7105,97
7/6/2020,Tennessee,47,51509,646
7/6/2020,Texas,48,209350,2726
7/6/2020,Utah,49,25653,190
7/6/2020,Vermont,50,1251,56
7/6/2020,Virgin Islands,78,116,6
7/6/2020,Virginia,51,66102,1853
7/6/2020,Washington,53,38517,1370
7/6/2020,West Virginia,54,3442,95
7/6/2020,Wisconsin,55,35318,805
7/6/2020,Wyoming,56,1675,20
7/7/2020,Alabama,1,45785,1033
7/7/2020,Alaska,2,1423,15
7/7/2020,Arizona,4,105159,1933
7/7/2020,Arkansas,5,24512,301
7/7/2020,California,6,287766,6563
7/7/2020,Colorado,8,34717,1709
7/7/2020,Connecticut,9,47033,4338
7/7/2020,Delaware,10,12414,514
7/7/2020,District of Columbia,11,10569,561
7/7/2020,Florida,12,213786,3840
7/7/2020,Georgia,13,93707,2850
7/7/2020,Guam,66,1272,6
7/7/2020,Hawaii,15,1053,19
7/7/2020,Idaho,16,8582,94
7/7/2020,Illinois,17,150110,7281
7/7/2020,Indiana,18,49859,2717
7/7/2020,Iowa,19,32153,732
7/7/2020,Kansas,20,17157,290
7/7/2020,Kentucky,21,17820,630
7/7/2020,Louisiana,22,68371,3319
7/7/2020,Maine,23,3440,110
7/7/2020,Maryland,24,70986,3266
7/7/2020,Massachusetts,25,110338,8213
7/7/2020,Michigan,26,74011,6256
7/7/2020,Minnesota,27,39170,1514
7/7/2020,Mississippi,28,32214,1158
7/7/2020,Missouri,29,25566,1083
7/7/2020,Montana,30,1327,23
7/7/2020,Nebraska,31,20205,287
7/7/2020,Nevada,32,23848,549
7/7/2020,New Hampshire,33,5932,384
7/7/2020,New Jersey,34,175734,15281
7/7/2020,New Mexico,35,13727,519
7/7/2020,New York,36,402928,31934
7/7/2020,North Carolina,37,76258,1446
7/7/2020,North Dakota,38,3903,89
7/7/2020,Northern Mariana Islands,69,31,2
7/7/2020,Ohio,39,58904,2970
7/7/2020,Oklahoma,40,17220,404
7/7/2020,Oregon,41,10654,224
7/7/2020,Pennsylvania,42,95986,6835
7/7/2020,Puerto Rico,72,8714,157
7/7/2020,Rhode Island,44,17154,969
7/7/2020,South Carolina,45,47352,846
7/7/2020,South Dakota,46,7163,98
7/7/2020,Tennessee,47,52643,657
7/7/2020,Texas,48,219164,2816
7/7/2020,Utah,49,26203,194
7/7/2020,Vermont,50,1254,56
7/7/2020,Virgin Islands,78,122,6
7/7/2020,Virginia,51,66740,1881
7/7/2020,Washington,53,39063,1385
7/7/2020,West Virginia,54,3505,95
7/7/2020,Wisconsin,55,35834,817
7/7/2020,Wyoming,56,1711,21
7/8/2020,Alabama,1,46962,1058
7/8/2020,Alaska,2,1472,15
7/8/2020,Arizona,4,108710,1973
7/8/2020,Arkansas,5,25246,305
7/8/2020,California,6,296304,6708
7/8/2020,Colorado,8,35185,1707
7/8/2020,Connecticut,9,47108,4343
7/8/2020,Delaware,10,12462,515
7/8/2020,District of Columbia,11,10642,564
7/8/2020,Florida,12,223775,3888
7/8/2020,Georgia,13,96538,2871
7/8/2020,Guam,66,1276,6
7/8/2020,Hawaii,15,1076,19
7/8/2020,Idaho,16,9004,98
7/8/2020,Illinois,17,151055,7315
7/8/2020,Indiana,18,50309,2732
7/8/2020,Iowa,19,32716,739
7/8/2020,Kansas,20,17807,291
7/8/2020,Kentucky,21,18204,634
7/8/2020,Louisiana,22,70259,3339
7/8/2020,Maine,23,3460,110
7/8/2020,Maryland,24,71455,3275
7/8/2020,Massachusetts,25,110602,8243
7/8/2020,Michigan,26,74660,6266
7/8/2020,Minnesota,27,39627,1523
7/8/2020,Mississippi,28,32888,1188
7/8/2020,Missouri,29,26343,1089
7/8/2020,Montana,30,1371,23
7/8/2020,Nebraska,31,20437,291
7/8/2020,Nevada,32,24378,556
7/8/2020,New Hampshire,33,5952,386
7/8/2020,New Jersey,34,175986,15423
7/8/2020,New Mexico,35,14017,527
7/8/2020,New York,36,403619,31945
7/8/2020,North Carolina,37,77735,1470
7/8/2020,North Dakota,38,3975,89
7/8/2020,Northern Mariana Islands,69,31,2
7/8/2020,Ohio,39,60181,2991
7/8/2020,Oklahoma,40,17893,407
7/8/2020,Oregon,41,10872,228
7/8/2020,Pennsylvania,42,96817,6864
7/8/2020,Puerto Rico,72,8745,159
7/8/2020,Rhode Island,44,17204,971
7/8/2020,South Carolina,45,48909,884
7/8/2020,South Dakota,46,7242,98
7/8/2020,Tennessee,47,54756,678
7/8/2020,Texas,48,229116,2935
7/8/2020,Utah,49,26921,201
7/8/2020,Vermont,50,1256,56
7/8/2020,Virgin Islands,78,144,6
7/8/2020,Virginia,51,67375,1905
7/8/2020,Washington,53,39661,1395
7/8/2020,West Virginia,54,3707,95
7/8/2020,Wisconsin,55,36526,818
7/8/2020,Wyoming,56,1740,21
7/9/2020,Alabama,1,49174,1068
7/9/2020,Alaska,2,1521,15
7/9/2020,Arizona,4,112783,2047
7/9/2020,Arkansas,5,26052,309
7/9/2020,California,6,303516,6825
7/9/2020,Colorado,8,35604,1707
7/9/2020,Connecticut,9,47209,4348
7/9/2020,Delaware,10,12531,517
7/9/2020,District of Columbia,11,10679,568
7/9/2020,Florida,12,232710,4008
7/9/2020,Georgia,13,98693,2880
7/9/2020,Guam,66,1278,6
7/9/2020,Hawaii,15,1112,19
7/9/2020,Idaho,16,9598,101
7/9/2020,Illinois,17,152188,7333
7/9/2020,Indiana,18,50829,2739
7/9/2020,Iowa,19,33316,742
7/9/2020,Kansas,20,18031,294
7/9/2020,Kentucky,21,18576,640
7/9/2020,Louisiana,22,72102,3355
7/9/2020,Maine,23,3486,111
7/9/2020,Maryland,24,72037,3288
7/9/2020,Massachusetts,25,110897,8268
7/9/2020,Michigan,26,75247,6275
7/9/2020,Minnesota,27,40201,1528
7/9/2020,Mississippi,28,33591,1204
7/9/2020,Missouri,29,27301,1095
7/9/2020,Montana,30,1466,25
7/9/2020,Nebraska,31,20658,294
7/9/2020,Nevada,32,25055,574
7/9/2020,New Hampshire,33,5973,387
7/9/2020,New Jersey,34,176217,15448
7/9/2020,New Mexico,35,14251,533
7/9/2020,New York,36,404207,31979
7/9/2020,North Carolina,37,79648,1487
7/9/2020,North Dakota,38,4074,89
7/9/2020,Northern Mariana Islands,69,31,2
7/9/2020,Ohio,39,61331,3006
7/9/2020,Oklahoma,40,18496,410
7/9/2020,Oregon,41,11247,233
7/9/2020,Pennsylvania,42,97634,6895
7/9/2020,Puerto Rico,72,8862,159
7/9/2020,Rhode Island,44,17243,974
7/9/2020,South Carolina,45,50691,905
7/9/2020,South Dakota,46,7336,101
7/9/2020,Tennessee,47,56531,700
7/9/2020,Texas,48,240025,3037
7/9/2020,Utah,49,27632,205
7/9/2020,Vermont,50,1272,56
7/9/2020,Virgin Islands,78,153,6
7/9/2020,Virginia,51,67988,1937
7/9/2020,Washington,53,40369,1410
7/9/2020,West Virginia,54,3826,95
7/9/2020,Wisconsin,55,37358,821
7/9/2020,Wyoming,56,1774,21
7/10/2020,Alabama,1,50508,1104
7/10/2020,Alaska,2,1579,15
7/10/2020,Arizona,4,116947,2093
7/10/2020,Arkansas,5,26803,313
7/10/2020,California,6,311505,6936
7/10/2020,Colorado,8,36210,1724
7/10/2020,Connecticut,9,47287,4348
7/10/2020,Delaware,10,12652,517
7/10/2020,District of Columbia,11,10743,568
7/10/2020,Florida,12,244143,4101
7/10/2020,Georgia,13,103597,2915
7/10/2020,Guam,66,1279,6
7/10/2020,Hawaii,15,1139,19
7/10/2020,Idaho,16,10073,101
7/10/2020,Illinois,17,153406,7349
7/10/2020,Indiana,18,51567,2748
7/10/2020,Iowa,19,34232,748
7/10/2020,Kansas,20,18799,294
7/10/2020,Kentucky,21,19076,647
7/10/2020,Louisiana,22,74744,3380
7/10/2020,Maine,23,3499,111
7/10/2020,Maryland,24,72503,3303
7/10/2020,Massachusetts,25,111110,8296
7/10/2020,Michigan,26,75871,6288
7/10/2020,Minnesota,27,40805,1533
7/10/2020,Mississippi,28,34622,1215
7/10/2020,Missouri,29,28060,1107
7/10/2020,Montana,30,1593,28
7/10/2020,Nebraska,31,20834,294
7/10/2020,Nevada,32,25961,581
7/10/2020,New Hampshire,33,5991,390
7/10/2020,New Jersey,34,176575,15479
7/10/2020,New Mexico,35,14549,539
7/10/2020,New York,36,404997,32004
7/10/2020,North Carolina,37,81821,1503
7/10/2020,North Dakota,38,4158,89
7/10/2020,Northern Mariana Islands,69,31,2
7/10/2020,Ohio,39,62856,3032
7/10/2020,Oklahoma,40,19092,416
7/10/2020,Oregon,41,11501,235
7/10/2020,Pennsylvania,42,98574,6929
7/10/2020,Puerto Rico,72,9137,159
7/10/2020,Rhode Island,44,17312,976
7/10/2020,South Carolina,45,52419,929
7/10/2020,South Dakota,46,7401,107
7/10/2020,Tennessee,47,58224,713
